video_id,title,ocr_text,published_at,agent_keywords,agent_interviewer
pqYvNWoVAy0,서울 진입장벽이 높다면 '이곳'을 주목하세요,그러기 KB부동산 서울 진입이 어렵다면 '이곳'을 주목하라! 그런데 경기 북쪽지역들 같은 경우는 부동산클라스,2024-04-09,"서울 진입장벽, 경기 북쪽지역, 부동산 투자, 대안 지역, 부동산 시장",KB자체
vUNQn94lV_8,인구 감소해도 '이런 지역'은 살아남습니다,TJ 80 KB부동산 인구감소해도 '이런곳은 살아남습니다 제 용어로 경기도F4라고 하는데 부동산클라스 하느데,2024-04-09,"인구 감소, 지역 분석, 부동산 생존, 경기도, 투자 전략",KB자체
oppstwnYThA,청년주택드림청약통장,직접 신청해 전환 가입할 수 있고요,2024-04-08,"청년 주택, 드림 청약, 통장 가입, 직접 신청, 주거 지원",KB자체
51Sv8qJ0u_k,홍대 게스트하우스 수익률이 이 정도라고요?! [임장가자 EP.12],입장가자 홍대입구 Hong Univ 大学 カンデック KB부동산 Mㅖ공략! 홍대 게스트하우스 수익률이 이 정도라고?!,2024-04-05,"홍대, 게스트하우스, 수익률, 임장, 부동산",KB자체
lP3pdcV3rwg,전세 계약 전 '이것' 확인 안 하면 큰일납니다,검찰 한국으로 귀국한 집주인을 만나 드디어 보증금을 받는 줄 알았지만 돈 없다고 빈번하게 구는 집주인 보고 또 멘붕. 없는 00 고소,2024-04-03,"전세 계약, 보증금, 집주인, 확인 사항, 주의사항",KB자체
Je1eWDRnD4s,반려동물 키운다면 필수시청! 댕댕이가 좋아할 핫플레이스 싹~다 모았습니다!,입장가자 댕댕이랑 데이트하기 좋다 KB부동산 ※반려견 키운다면 필수 시청※ 댕댕이 핫플 모음ZIP,2024-03-29,"반려동물, 핫플레이스, 데이트, 댕댕이, 필수 시청",KB자체
Owt_a4IVSbk,가장 확실한 노후준비 '이것'만 따라하세요,"KB부동산 가장 확실한 노후준비 '이것'만 따라하세요 노후준비 주식, 리즈, 채권 부동산클라스",2024-03-28,"노후준비, 투자 전략, 부동산, 주식, 채권",KB자체
jZc0GPY30DU,IQ 낮아도 공부 잘하는 가장 현실적인 방법,IQ 낮아도 KB부동산 공부잘하는방법 상투적인 걸 지식클라스,2024-03-26,"IQ, 공부 방법, 현실적인 접근, 효율성, 지식 습득",KB자체
f2BW8BSqD34,"자산 200억 만든 투자 비결 ""부동산은 이렇게 접근하세요"" (송희구 작가 풀버전)","부동산클라스 KB부동산 송희구 작가 자산 200억 만든 비결 ""부동산은 이렇게 접근하세요""",2024-07-29,"자산형성, 투자비결, 부동산 접근법, 송희구, KB부동산",송희구 작가
tCDPBleXfWg,"종작돈 1억 5천~2억, 금액별 추천 지역 #송희구",1억5천~2억이 있다면 '이곳'을 주목하세요 그리고 2억정도로 볼만한곳이 KB부동산TV,2024-07-25,"종자돈, 1억5천, 2억, 추천 지역, 투자 전략",송희구 작가
n4fUt9UDIlI,"종잣돈 3~5억, 금액별 추천 지역 #송희구",4~5억이 있다면 '이곳'을 주목하세요 그래서 이게 금액마다 KB부동산TV,2024-07-25,"종잣돈, 투자 지역, 3억, 5억, 추천",송희구 작가
H_2oquMKZKU,"200억 자산가의 금액대별 투자 전략 대공개! ""다 알려드립니다"" (송희구 작가 3부)","부동산클라스 ""다 알려드립니다"" % 200억 자산가의 금액대별 투자전략 KB부동산 송희구 작가",2024-07-24,"200억 자산가, 금액대별 투자, 부동산 투자, 송희구 작가, 투자 전략",송희구 작가
1L-7ahzX9jc,대치동에 강남 엄마들이 몰리는 이유! '교육열 1위 동네에 다녀왔습니다',대리행 RENEK 31 KB부동산 교육열 1위 대치동 충격적인 재건축 현장,2024-03-22,"대치동, 교육열, 강남, 재건축, 부동산",KB자체
baTUBA0yLPw,"수도권 6~7억대 아파트, 저라면 '이곳'을 살 겁니다 #송희구",6~7억대 아파트 저라면 '이곳'을살겁니다 그리고 길음뉴타운 KB부동산TV,2024-07-23,"수도권, 6~7억대, 아파트, 투자 전략, 길음뉴타운",송희구 작가
QRohCgbLrAY,"5억짜리 아파트, 주택연금 실수령액은?",KB부동산 5억짜리 아파트 주택연금 실수령액은? 그래서 저는 주택연금을 다른 말로 표현을 하면 부동산클라스,2024-03-21,"아파트, 주택연금, 실수령액, KB부동산, 부동산클래스",KB자체
kw6VYB8j78I,수도권 가성비 아파트 아직 많이 있습니다. '이런 곳'에 투자하세요 (송희구 작가 2부),"부동산클라스 KB부동산 송희구 작가 수도권 가성비 아파트 ""저라면 이곳에 투자합니다""",2024-07-22,"수도권, 가성비 아파트, 투자, 부동산, 송희구",송희구 작가
4wGziB9ZJOU,"멘탈이 약하다면? ""이유는 딱 한 가지 입니다""",KB부동산 당신의 멘탈이 약한 딱한가지 이유 멘털이 강하다고 볼 수 있죠? 지식클라스,2024-03-20,"멘탈, 약한 이유, 강한 멘탈, 자신감, 지식 클라스",KB자체
gGuWkhDOm_g,"집만 부수면 재건축, 다 부수면 재개발",서울 여의도 일대 아파트가 mwo,2024-03-18,"재건축, 재개발, 서울 여의도, 부동산 시장, 규제",KB자체
SQaAOhreC_k,"중국의 위기, 한국은 돈 축제 시작?! ""새로운 시대를 끌고 가야 합니다""",중국의 위기 KB부동산 한국은돈축제 시작! 한국인 한국문화를 지식클라스,2024-03-15,"중국 위기, 한국 경제, 돈 축제, 새로운 시대, 부동산 투자",KB자체
x_cWv64xj0E,이것' 갖춘 아파트가 앞으로도 상승합니다 (송희구 1부),부동산클라스 KB부동산 송희구 작가 신축 말고 이런 '구축' 사세요 이런 곳은 무섭게 오릅니다,2024-07-17,"상승 아파트, 구축 아파트, 투자 전략, 부동산 시장, 송희구",송희구 작가
IOWkQc3FDSw,"한국 부동산 최고의 안전자산은 바로 이곳! 계획만 봐도 고오-급 느낌 물씬~! ""엄청납니다""",대리기행 KB부동산 한국 최고의 안전자산은 바로 '이곳'입니다,2024-03-14,"안전자산, 부동산, 고급 지역, 투자, 한국",KB자체
zhv9Tszct8Y,놓치면 후회합니다! 노후 준비 골든타임은 ‘이때’,놓치면 후회합니다 KB부동산 노후준비 골든타임은 '이' 40대 초중 티지 ㄹ 40대 초중반 퇴직 후에 무엇을 해야 할까 부동산클라스,2024-03-14,"노후 준비, 골든타임, 40대, 부동산 투자, 퇴직 후 전략",KB자체
2tWfkHw0PRQ,미국이 대만을 100% 신뢰할 수 없는 이유,"יוד 중국, 대만 침공 위기?! KB부동산 그러나 미국 입장은.... ""대만신뢰할수없다"" 거기에 미국이 국민당을 지식클라스",2024-03-12,"대만 신뢰성, 미국 외교, 중국의 위협, 군사 전략, 정치적 긴장",KB자체
tx3YJiC1hl8,"""엄마 죄송해요...전세 사기 당했어요..."" 첫 자취 3개월만에 날벼락 같은 소식",운이 좋은 케이스였죠. 주변에서 위로의 말로 돈 주고도 못배울 귀한 경험했다고는 하지만 '정말 나한테 왜? 내가 뭘 잘못했다고'라는 생각으로 힘들었던 한때를 보냈어요 좋은 경험이다 젊으니 Aut 0 M,2024-03-11,"전세 사기, 첫 자취, 금전적 손실, 개인적인 경험, 주변 위로",KB자체
LEKWRNJd12Y,[실버버튼 이벤트] 댓글 달고 경품 받아 가세요~🥰,이벤트 절찬 진행 중 끝까지 안보면 후회함 구독 BI 구독자10만 달성 BIG EVENT 달성 IT,2024-03-08,"댓글이벤트, 경품, 구독자, 실버버튼, 진행 중",KB자체
vp5oUHIHNxk,요즘 송도에 관심이 많다던데...' 송도가 이슈인 이유를 찾아왔습니다 [임장가자 EP.10],wwwwww 임창가자 GTX-B호재 지역! 바이오단지 직주근접 KB부동산 역세권학세권공세권 다갖췄다! NE뷰 파크뷰오션뷰 송도 대장은 어디?!,2024-03-07,"송도, 투자, GTX-B, 바이오단지, 역세권",KB자체
4kg_oRkYsWA,두 개의 전쟁 끝?! 대변수는 '이것',KB부동산 두개의 전쟁 끝?! 대변수는 '이것' 또 폴란드가 우크라이나를 지식클라스 12,2024-03-07,"전쟁, 대변수, 부동산, 경제, 글로벌 영향",KB자체
Yvq-roKqpvk,행복한 노후를 위해 꼭 끊어야 할 한가지,AITH L KB부동산 행복한노후를 원한다면 늙기전에 제발끊으세요 이런 사람들은 가급적 만나지 말고 지식클라스,2024-03-05,"노후, 행복한 삶, 투자 전략, 부동산, 관계 단절",KB자체
eUWN_VkjCZc,분양권 매입 무작정 따라하기 step5,계약금을 주고받는 것으로,2024-03-04,"분양권, 매입, 계약금, 무작정 따라하기, 단계별 접근",KB자체
uBvcaSdA8Ak,"전쟁 위기에 놓인 한국, 반드시 해야 할 한가지",KB부동산 북·중·러 위기에 놓인 한국이 반드시 해야할한가지 HOS 평양을 타격할 수 있는 권한을 지식 클라스 하으,2024-03-01,"전쟁 위기, 한국 상황, 대응 전략, 외교적 대응, 안보 문제",KB자체
oOghugI8r8Y,북한이 핵을 만드는 결정적 이유,이지 KB부동산 북한이 핵을만드는 결정적 이유 (김정은의 권력을 넘기는 게 지식클라스,2024-02-29,"북한, 핵, 권력, 결정적 이유, 지식클라스",KB자체
cOoYBLbsJlQ,당신의 삶을 바꿔줄 최고의 투자 방법은 바로 '이것'입니다,KB부동산 지금 바로 '이것'에 투자하세요 마음대로 바꿀 수 있는 게 지식클라스,2024-02-28,"투자 방법, 지식, 투자, 부동산, 삶 변화",KB자체
_WI_pNnEqlk,진짜 위기 오나...' 한국이 큰일 난 이유,KBWSJ ‘진짜 위기 오나.... 한국이 큰일난이유 전부쪼그라들게되고 지식클라스,2024-02-23,"위기, 한국 경제, 시장 축소, 금융 불안, 지식 클래스",KB자체
f23sNU-Dd-Q,월급 500만 원 받아도 돈이 안 모이는 이유! 당장 '이것'부터 끊어야 합니다. (김현우 소장 1부),"부동산클라스 200 13. 11 22 38 2,60 9.49 출금 김현우 소장 1200 행복자산관리연구소 80 KB부동산 1,73 38 당장 '이것'부터 끊으세요 돈이 저절로 모입니다",2024-06-27,"월급, 저축, 소비 절약, 재정 관리, 행복 자산 관리",김현우 소장
nyijzwf58vo,"탁~트인 송도 시티뷰 셀프 인테리어! ""집값이 2배 뛰었어요"" [임장가자 EP.09]",임창가자 '집값이 2배 뛰었어요! b KB부동산 3000 NE뷰셀프인테리어,2024-02-23,"송도, 시티뷰, 셀프 인테리어, 집값 상승, 임장",KB자체
C_Mq2bAown4,트럼프 재집권 시 전 세계에 벌어질 끔찍한 일은?!,ודו בר 트럼프 재집권시 KB부동산 전세계가 위험하다! 그러니까 이건 중국의 문제가 아니고 지식 클라스,2024-02-22,"트럼프 재집권, 글로벌 위험, 정치적 영향, 경제 타격, 국제 관계",KB자체
kuTWChh5Plk,성공한 사람들이 반드시 지키는 언어 사용 원칙,성공한사람들의 KB부동산 공통언어사용원칙 감동받는 거잖아요 지식클라스,2024-02-20,"성공한 사람들, 언어 사용, 원칙, 감동, 지식 클라스",KB자체
uxHe7H-XsdU,청약 신청방법 무작정 따라하기 STEP 5,세대구성원 중,2024-02-19,"청약, 신청방법, 세대구성원, STEP5, 부동산",KB자체
Y5inVz2yp3E,용산국제업무지구 부활에 기대감 상승! 용산 아파트 현재 상황은?,대리기행 빈부격차의 상징 겉만 보고 판단ㄴ나 충격의 용산 아파트 현재 상황은?! KB부동산,2024-02-15,"용산국제업무지구, 기대감 상승, 용산 아파트, 빈부격차, 부동산 시장",KB자체
6TSk8lIW_Vs,부동산 시장 안정화 '이때' 됩니다,지금 절대! KB부동산 집사면 안 되는 이유 저는 조금 기지개를 켜고 안정화되지 않을까 부동산클라스 ITI of STL,2024-02-15,"부동산 시장 안정화, 투자 시점, 매수 타이밍, 시장 회복, KB부동산",KB자체
Pzi-3ur0ZtY,"한국 부동산 ""최대 40% 하락할 겁니다""","KB부동산 한국부동산 ""최대 40% 하락할 겁니다"" 작게는 10~20% 떨어져야 하고요 부동산클라스",2024-02-14,"한국 부동산, 하락 전망, 지가 감소, 시장 분석, KB부동산",KB자체
Ks88AmPQ5Gw,2024년 집값 전망은?! 총선 이후가 진짜입니다,KB부동산 2024년 집값 전망은? 총선 이후가 진짜입니다 그리고 여기에는 또 부동산 PF 문제나 부동산클라스,2024-02-13,"집값 전망, 총선 후 영향, 부동산 PF 문제, 시장 변화, 투자 전략",KB자체
ru8A7Mcl37s,가족 사망 후 휴대전화 해지하면 안 되는 이유 (이장원 세무사 풀버전),부동산클라스 護 KB부동산 4:4 38.000 이장원 세무사 가족 사망 후 휴대전화 해지하면 안 되는 이유,2024-06-19,"가족 사망, 휴대전화 해지, 상속 절차, 세무사 조언, 법적 문제",이장원 세무사
SC72jG5pAvM,제발 환상을 버리세요 'GTX는 철도'입니다 #김시덕 #KB부동산,하지 KB부동산 제발 환상을 버리세요 GTX는 철도입니다 하지만 예를 들어서 삼성역 부동산클라스 서여,2024-02-08,"GTX, 철도, 부동산, 환상 불식, 삼성역",KB자체
AQnYC1UB0E4,KB부동산 커뮤니티에 글 쓰고 10만 포인트 받아가세요!,OR Si 우리동네 커뮤니티에서 글 쓰고 응원하면 별 포인트가 쌓인다!,2024-02-07,"KB부동산, 커뮤니티, 포인트, 글쓰기, 응원",KB자체
VFYRf7gsDUc,전·월세 계약 전에 KB부동산에서 무료로 전세안전진단 서비스 받으세요!,집 주소와 보증금만 입력 임대차 계약의 안전성을 무료로 진단해 주는 전체안전진단 서비스!,2024-02-07,"전세안전진단, 무료 서비스, 임대차 계약, 안전성, KB부동산",KB자체
CKYRlWpEly8,서울의 미래를 결정할 마지막 핵심은 '이곳'입니다 #김시덕 #KB부동산,KB부동산 서울의 미래를 결정할 마지막핵심은 '이곳' 연담화되지 않을거고 부동산클라스,2024-02-06,"서울, 미래, 핵심, 부동산, 김시덕",KB자체
WGTDAZHktzA,"평생 세금 걱정 없는 현금 증여 방법이 있다?! ""증여세 안 내도 됩니다"" (이장원 세무사 4부)","부동산클라스 04/09/2 1,04 2 4/1 24/18/1 201 ""증여세안냅니다"" 500 평생 세금 걱정 없는 현금 증여 방법?! KB부동산 이장원 세무사",2024-06-12,"증여세, 현금 증여, 세금 걱정, 부동산, 이장원 세무사",이장원 세무사
XDPYJCcjFvU,"청약통장, 매달 얼마씩 넣는게 좋을까?",PHIL PHIC 결국 20년씩 납입한 사람이,2024-02-05,"청약통장, 납입 금액, 투자 전략, 재테크, 청약 자산",KB자체
QBLX2GsgG9Q,"상속세 '이렇게' 하면 반 이상 줄어듭니다 ""제발 미리 준비하세요"" (이장원 세무사 3부)","부동산클라스 KB부동산 ""한국 상속세 OECD 1위” 상속세 '이렇게'하면 이장원 세무사 절반 이상 줄어듭니다.",2024-06-10,"상속세, 절세 전략, 부동산 재산, 사전 준비, 세무 전문가",이장원 세무사
_FqIou6_t14,진짜 부자들이 강남 말고 '이곳'에 사는 이유! 재개발 계획만 봐도 엄청납니다.,대리기행 HYUNDAI ettaCICOLT EFCCE KB부동산 현백도 들어온다고? 대박인데...? '강북'에서 급부상할 곳 제2의 강남되나...?,2024-02-02,"부자, 강북, 재개발, 투자, 강남",KB자체
kBJXiaaiuAY,인간관계에서 '외로움'이 무서운 이유,02 '외로움'이 무서운 이유 KB부동산 물론 평균적으로 내 주위에는 지식클라스,2024-02-01,"외로움, 인간관계, 심리적 영향, 사회적 고립, 대처 방법",KB자체
PoUBf-2nT7g,"한국 부동산, 안타깝지만 앞으로 '이런 곳'만 살아남습니다",그러 안타깝지만 앞으로 KB부동산 이런곳만 살아남습니다 그렇게 국가나 지방단체들이 부동산클라스 IFOL,2024-01-30,"부동산 시장, 생존 전략, 지역 분석, 투자 트렌드, 정책 변화",KB자체
g1m0AsjEZXc,부모님 돌아가신 후 6개월이 가장 중요합니다. '이렇게' 안 하면 세금폭탄 맞습니다. (이장원 세무사 2부),"부동산클라스 ""현금? vs 지분?"""" KB부동산 이장원 세무사 부동산 상속 '이렇게' 하세요 아니면 99.9% 세금 폭탄!",2024-06-03,"상속, 세금폭탄, 부동산, 지분, 관리",이장원 세무사
AjfLCfylFV0,"극단으로 치닫는 부동산 시장 ""결국 이런 곳만 살아남습니다"" (김시덕 도시문헌학자 1부)",부동산클라스 10 KB부동산 김시덕 도시문헌학자 집값 무섭게 폭락해도 '이런 곳은 무조건 오릅니다,2024-01-29,"부동산 시장, 극단적 변화, 생존 지역, 투자 기회, 시장 전망",KB자체
